% Filename : LM_Channel_5200_mean_prof.dat 
% 
% Description : Profiles of the mean velocity and pressure 
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680  
%  B-Spline order           n = 7 
%
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
%
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      U       : Mean profile of streamwise velocity 
%    dU/dy     : Derivative of U in wall-normal direction 
%      W       : Mean profile of spanwise velocity 
%      P       : Mean profile of pressure 
%      u'u'    : Variance of u 
%      v'v'    : Variance of v 
%      w'w'    : Variance of w 
%      u'v'    : Covariance of u and v 
%      u'w'    : Covariance of u and w 
%      v'w'    : Covariance of v and w 
%       k      : Turbulent kinetic energy, k = 0.5*(u'u' + v'v' + w'w')
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
%
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_5200_mean_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** W should be zero due to (statistical) symmetries in the flow. 
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                       U                      dU/dy                      W                        P                     u'u'                     v'v'                     w'w'                     u'v'                     u'w'                     v'w'                       k                     Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%-----------------------------------------------------------------------------------------------------------------------------------------------------  -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------  ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
    8.855252008200563e-01    4.592242612888318e+03    2.647744104417617e+01    3.263842341353201e-04   -3.092277939752425e-03   -4.969091613805552e-01    8.857164934100284e-01    4.954954269667018e-01    5.167073179668966e-01   -1.131685130721563e-01   -2.120295943591572e-03   -4.225877608011720e-04    9.489596191718135e-01    3.697114202303332e-05    2.233146690815932e-04    3.732017875192479e-07    0.000000000000000e+00   -3.200385325649700e-05    2.280419094018559e-04    6.132502337928634e-07
    8.875075699493975e-01    4.602522975301273e+03    2.648076818539302e+01    3.208936379283501e-04   -3.203671618610824e-03   -4.962875977332063e-01    8.821274907413899e-01    4.948802407608727e-01    5.155319254455403e-01   -1.112064668613348e-01   -2.106829100660298e-03   -4.166548417080053e-04    9.462698284739015e-01    3.574367157871306e-05    2.240651323168518e-04    3.504522983183539e-07    0.000000000000000e+00   -3.210228629171164e-05    2.273926798199807e-04    6.642900821909263e-07
    8.894903859180748e-01    4.612805654977066e+03    2.648403959687773e+01    3.154052223695410e-04   -3.314573575630385e-03   -4.956767609633654e-01    8.785842525621977e-01    4.942747982112873e-01    5.143819578530794e-01   -1.092440109473749e-01   -2.096240461350246e-03   -4.105969464800577e-04    9.436205043132821e-01    3.454070793929290e-05    2.248563740060147e-04    3.772202283427229e-07    0.000000000000000e+00   -3.221573698693856e-05    2.267679400571115e-04    7.906251296002089e-07
    8.914736408500011e-01    4.623090611071121e+03    2.648725536958182e+01    3.099317663312566e-04   -3.424305088590543e-03   -4.950759920572635e-01    8.750880904671114e-01    4.936792039219240e-01    5.132570978641785e-01   -1.072811934585449e-01   -2.087254881883551e-03   -4.044284937647594e-04    9.410121961266069e-01    3.333731182599846e-05    2.255445986311267e-04    4.322753040962318e-07    0.000000000000000e+00   -3.222305144647033e-05    2.261578815339926e-04    9.332527807584556e-07
    8.934573268673457e-01    4.633377802729816e+03    2.649041561090370e+01    3.044773608841614e-04   -3.532074826884797e-03   -4.944849667149935e-01    8.716405230774955e-01    4.930935526624151e-01    5.121564720367231e-01   -1.053179795931004e-01   -2.079058621426414e-03   -3.981867776880573e-04    9.384452738883169e-01    3.214490894361164e-05    2.262223879340623e-04    4.547091479010937e-07    0.000000000000000e+00   -3.213658363698608e-05    2.255486627455442e-04    1.136759643044618e-06
    8.954414360905656e-01    4.643667189090653e+03    2.649352064296015e+01    2.990740100933223e-04   -3.636926852561587e-03   -4.939035005134826e-01    8.682423667226283e-01    4.925178977360435e-01    5.110788290519850e-01   -1.033543125625548e-01   -2.071644363970129e-03   -3.918666782388513e-04    9.359195467553284e-01    3.097272196320612e-05    2.267225908251378e-04    4.524976963265208e-07    0.000000000000000e+00   -3.204279138563660e-05    2.249433442431465e-04    1.161674855887303e-06
    8.974259606384366e-01    4.653958729282414e+03    2.649657101644759e+01    2.937247315995797e-04   -3.738053960971017e-03   -4.933316020448795e-01    8.648946599331603e-01    4.919521768582014e-01    5.100238053528837e-01   -1.013902612127564e-01   -2.065672199009745e-03   -3.855193841462616e-04    9.334353210721227e-01    2.981880202276934e-05    2.270857189536460e-04    4.403843457676752e-07    0.000000000000000e+00   -3.190279031831317e-05    2.243522043383080e-04    1.089910665561856e-06
    8.994108926280850e-01    4.664252382425325e+03    2.649956702590479e+01    2.883784097282927e-04   -3.835387750566656e-03   -4.927693637275550e-01    8.615986106835476e-01    4.913963785592721e-01    5.089917168093300e-01   -9.942592535860535e-02   -2.061537404818620e-03   -3.791970629710451e-04    9.309933530260748e-01    2.869473827249285e-05    2.276388603828220e-04    3.950781708863435e-07    0.000000000000000e+00   -3.172943827690463e-05    2.237762143785749e-04    1.223024170721643e-06
    9.013962241750186e-01    4.674548107631222e+03    2.650250837741852e+01    2.829872477770427e-04   -3.929801806744999e-03   -4.922169421742898e-01    8.583544714800738e-01    4.908507680098883e-01    5.079825032909167e-01   -9.746133316150166e-02   -2.059160619661531e-03   -3.729237496494107e-04    9.285938713904394e-01    2.759808276640467e-05    2.283776183833986e-04    3.859459861027303e-07    0.000000000000000e+00   -3.158693002379465e-05    2.232092847013609e-04    1.565432410750465e-06
    9.033819473931580e-01    4.684845864003707e+03    2.650539461357018e+01    2.775674137680345e-04   -4.022381110608973e-03   -4.916747644802939e-01    8.551620725610430e-01    4.903158007111990e-01    5.069951239898836e-01   -9.549643050361929e-02   -2.058207344932518e-03   -3.666961343512681e-04    9.262364986310627e-01    2.651526879235642e-05    2.290008356918051e-04    4.116101978668213e-07    0.000000000000000e+00   -3.143797857306021e-05    2.226382783691485e-04    1.851457739819579e-06
    9.053680543948680e-01    4.695145610638317e+03    2.650822553377826e+01    2.721370157098793e-04   -4.113887902111221e-03   -4.911437293883544e-01    8.520222779630343e-01    4.897918991148399e-01    5.060280486122790e-01   -9.353117355404077e-02   -2.058115956783920e-03   -3.604729893294064e-04    9.239211128450766e-01    2.544898155416255e-05    2.290896476652674e-04    4.157976471214011e-07    0.000000000000000e+00   -3.132010037008456e-05    2.220758050885187e-04    1.558521407948123e-06
    9.073545372909890e-01    4.705447306622680e+03    2.651100095392303e+01    2.666872061814421e-04   -4.204788397441331e-03   -4.906245127339921e-01    8.489369468657294e-01    4.892793645644790e-01    5.050798983528201e-01   -9.156561432977126e-02   -2.057790349157611e-03   -3.542207684304194e-04    9.216481048915142e-01    2.441146750642689e-05    2.288441556424543e-04    4.150172542619371e-07    0.000000000000000e+00   -3.123830353058538e-05    2.215367280760363e-04    8.956087965214391e-07
    9.093413881908684e-01    4.715750911036685e+03    2.651372059638957e+01    2.612072098205045e-04   -4.295347115177506e-03   -4.901171962109563e-01    8.459078157623086e-01    4.887783617404767e-01    5.041493729899527e-01   -8.959991318176477e-02   -2.056199569075007e-03   -3.479367115922381e-04    9.194177752463689e-01    2.340246243462945e-05    2.289140784757425e-04    4.014521153403269e-07    0.000000000000000e+00   -3.114659080142052e-05    2.210025139360300e-04    5.688882882617658e-07
    9.113285992023916e-01    4.726056382952635e+03    2.651638398594005e+01    2.556696622231529e-04   -4.385849349091983e-03   -4.896220374253249e-01    8.429363792103131e-01    4.882888134481366e-01    5.032357973984555e-01   -8.763406620184000e-02   -2.052750134663255e-03   -3.415838850461724e-04    9.172304950284527e-01    2.241715074734633e-05    2.292366477283262e-04    4.054380593394348e-07    0.000000000000000e+00   -3.105541227197463e-05    2.204727092398069e-04    5.311150232303733e-07
    9.133161624320137e-01    4.736363681435421e+03    2.651899042544399e+01    2.500686998868012e-04   -4.476516416943620e-03   -4.891397530948172e-01    8.400246333288575e-01    4.878104188750721e-01    5.023399931185641e-01   -8.566792374844670e-02   -2.047077587159681e-03   -3.351373169803591e-04    9.150875226612468e-01    2.146573803193879e-05    2.292216288515666e-04    4.427741972390724e-07    0.000000000000000e+00   -3.098123803369300e-05    2.199621170076452e-04    1.867860394062272e-07
    9.153040699847909e-01    4.746672765542673e+03    2.652153940764124e+01    2.444434878283169e-04   -4.567054315299544e-03   -4.886707803924191e-01    8.371738438360951e-01    4.873428106749819e-01    5.014636374572977e-01   -8.370140221850182e-02   -2.038877568662935e-03   -3.286562913005242e-04    9.129901459841874e-01    2.054279397649212e-05    2.290075640464736e-04    4.800178914863081e-07    0.000000000000000e+00   -3.096056284630261e-05    2.194630165307802e-04   -3.932034626308930e-07
    9.172923139644112e-01    4.756983594324933e+03    2.652403088131708e+01    2.388331440069687e-04   -4.656595254925992e-03   -4.882145803378964e-01    8.343837438600306e-01    4.868856353055396e-01    5.006085350284021e-01   -8.173452042859948e-02   -2.028105889070124e-03   -3.221192996411528e-04    9.109389570969861e-01    1.962695732673254e-05    2.291371913644066e-04    4.950835514393746e-07    0.000000000000000e+00   -3.103293498531467e-05    2.189824156997310e-04   -7.561184424672370e-07
    9.192808864732267e-01    4.767296126825808e+03    2.652646495191652e+01    2.332250956561778e-04   -4.744157256855796e-03   -4.877700145209298e-01    8.316540438073181e-01    4.864385226040646e-01    4.997765593559219e-01   -7.976737278811123e-02   -2.014933783799115e-03   -3.155261351752241e-04    9.089345628836523e-01    1.871126062546186e-05    2.294998846287852e-04    4.794230225008751e-07    0.000000000000000e+00   -3.110021314176353e-05    2.185203026099510e-04   -9.299474749665572e-07
    9.212697796122845e-01    4.777610322082141e+03    2.652884147938559e+01    2.275989138846425e-04   -4.829106490256928e-03   -4.873364168095142e-01    8.289847427659259e-01    4.860011271474352e-01    4.989693886362902e-01   -7.780011024041107e-02   -1.999709913635633e-03   -3.089483192645591e-04    9.069776292748256e-01    1.780696412092823e-05    2.300375869926723e-04    4.382135781152504e-07    0.000000000000000e+00   -3.108075601836299e-05    2.180674334344138e-04   -8.654247610611081e-07
    9.232589854813579e-01    4.787926139124172e+03    2.653116024733499e+01    2.219513624229072e-04   -4.911168997710743e-03   -4.869136744420138e-01    8.263754024368963e-01    4.855732543742704e-01    4.981880610311981e-01   -7.583272829862105e-02   -1.983345624762352e-03   -3.024059612831064e-04    9.050683589211823e-01    1.693491456360254e-05    2.305735589019418e-04    4.345899633874416e-07    0.000000000000000e+00   -3.103187035458158e-05    2.176338737717401e-04   -7.226806973899312e-07
    9.252484961789780e-01    4.798243536975692e+03    2.653342084117845e+01    2.162462677261537e-04   -4.990270150960283e-03   -4.865015885275559e-01    8.238259754919414e-01    4.851550138335308e-01    4.974330010772793e-01   -7.386524808291382e-02   -1.966712757664908e-03   -2.958762242656792e-04    9.032069952013758e-01    1.609051085325033e-05    2.309634271450767e-04    4.354776954122654e-07    0.000000000000000e+00   -3.102786156148089e-05    2.172121929300870e-04   -7.506387978285897e-07
    9.272383038024652e-01    4.808562474654220e+03    2.653562252876238e+01    2.104709732568164e-04   -5.066542389163293e-03   -4.860995675736997e-01    8.213369491298029e-01    4.847468372457751e-01    4.967034760163846e-01   -7.189767603692032e-02   -1.949953772835002e-03   -2.892845680339792e-04    9.013936311959814e-01    1.525355786694819e-05    2.315933754806504e-04    4.048366560770155e-07    0.000000000000000e+00   -3.112062375806163e-05    2.167920505217707e-04   -6.609042761567322e-07
    9.292284004479603e-01    4.818882911171154e+03    2.653776458516944e+01    2.046249159468790e-04   -5.140326593415706e-03   -4.857067772334024e-01    8.189087783503295e-01    4.843492674333931e-01    4.959973832817803e-01   -6.992993630755610e-02   -1.933089070575427e-03   -2.826029856156715e-04    8.996277145327515e-01    1.441908493381047e-05    2.324853718125596e-04    3.943517625535539e-07    0.000000000000000e+00   -3.127724768295054e-05    2.163758473627003e-04   -3.542865367273324e-07
    9.312187782104564e-01    4.829204805531941e+03    2.653984614225143e+01    1.986883486401220e-04   -5.212195608487674e-03   -4.853229901176729e-01    8.165420803359190e-01    4.839627521544335e-01    4.953116772719949e-01   -6.796209518627470e-02   -1.916517325288588e-03   -2.758707213957631e-04    8.979082548811738e-01    1.358846312991652e-05    2.334167658739729e-04    4.101004749344870e-07    0.000000000000000e+00   -3.140132336386808e-05    2.159598779393974e-04    5.412817555836610e-08
    9.332094291838294e-01    4.839528116736236e+03    2.654186627711861e+01    1.926778212498637e-04   -5.282877610530431e-03   -4.849492905594662e-01    8.142380174339066e-01    4.835876299486124e-01    4.946436956424633e-01   -6.599409598759369e-02   -1.900599902509322e-03   -2.690847797279373e-04    8.962346715124911e-01    1.277104758760757e-05    2.339078612709125e-04    4.438714431270974e-07    0.000000000000000e+00   -3.137040140107435e-05    2.155475259128590e-04    2.048529877138956e-07
    9.352003454608705e-01    4.849852803778067e+03    2.654382459273042e+01    1.866808318621434e-04   -5.352870421244989e-03   -4.845874443434898e-01    8.119986023007778e-01    4.832242882369631e-01    4.939926194112589e-01   -6.402591783743983e-02   -1.885057757357988e-03   -2.621977345390701e-04    8.946077549744998e-01    1.198683505030803e-05    2.338877018238666e-04    4.747589956762218e-07    0.000000000000000e+00   -3.121166495222793e-05    2.151553471446672e-04   -1.771622704441200e-08
    9.371915191333168e-01    4.860178825645995e+03    2.654572175575469e+01    1.807942901161256e-04   -5.422300885439767e-03   -4.842383985323848e-01    8.098252933785690e-01    4.828730643256530e-01    4.933591574178446e-01   -6.205747715400282e-02   -1.869037112787765e-03   -2.551791092266705e-04    8.930287575610333e-01    1.124317036666946e-05    2.339746245120424e-04    4.732027386098580e-07    0.000000000000000e+00   -3.108590974630204e-05    2.147797360407730e-04   -1.746481697532509e-07
    9.391829422918828e-01    4.870506141323279e+03    2.654755902414287e+01    1.750313467373478e-04   -5.491170276133071e-03   -4.839019812867014e-01    8.077191489364109e-01    4.825340976591482e-01    4.927440833799830e-01   -6.008870039678613e-02   -1.851988054258772e-03   -2.480555182872544e-04    8.914986649877711e-01    1.053539658983832e-05    2.343459027587801e-04    5.049471406263355e-07    0.000000000000000e+00   -3.104746748610267e-05    2.144230085423607e-04   -8.422953921857312e-08
    9.411746070262925e-01    4.880834709788042e+03    2.654933747767994e+01    1.693553684098694e-04   -5.559124121997263e-03   -4.835774892679277e-01    8.056818369679681e-01    4.822074356784640e-01    4.921473905484884e-01   -5.811964272159730e-02   -1.833866084936372e-03   -2.409248652033972e-04    8.900183315974602e-01    9.856821477505043e-06    2.348141688347119e-04    5.187499502153714e-07    0.000000000000000e+00   -3.102053071721684e-05    2.140800326517295e-04    8.917689348596214e-08
    9.431665054253099e-01    4.891164490013428e+03    2.655105777033491e+01    1.637222673949099e-04   -5.625461368246411e-03   -4.832646500952256e-01    8.037141755930576e-01    4.818930154457249e-01    4.915685592322726e-01   -5.615039063979115e-02   -1.815147546534170e-03   -2.338140547539703e-04    8.885878751355275e-01    9.197957320225666e-06    2.352261943294372e-04    5.109886640780340e-07    0.000000000000000e+00   -3.090958615071842e-05    2.137558663689629e-04    2.696877940594521e-07
    9.451586295767709e-01    4.901495440967767e+03    2.655272006487764e+01    1.580798508344750e-04   -5.689708826292947e-03   -4.829635166624002e-01    8.018152053154846e-01    4.815906383295863e-01    4.910074028387240e-01   -5.418101810765404e-02   -1.796310000360881e-03   -2.266179095006695e-04    8.872066232418974e-01    8.551718918710070e-06    2.357221639118610e-04    5.015407563911110e-07    0.000000000000000e+00   -3.071902556871904e-05    2.134412522098565e-04    6.151458083866659e-07
    9.471509715676149e-01    4.911827521614740e+03    2.655432394236421e+01    1.523723949280619e-04   -5.751742677973614e-03   -4.826738685496053e-01    7.999831893086404e-01    4.813000246381093e-01    4.904647159928053e-01   -5.221153569511337e-02   -1.777005572473975e-03   -2.192518157620555e-04    8.858739649697775e-01    7.925717013218119e-06    2.362389942940534e-04    4.670155641798696e-07    0.000000000000000e+00   -3.056351079411149e-05    2.131336351048390e-04    9.345809725009712e-07
    9.491435234839157e-01    4.922160690913543e+03    2.655586865903131e+01    1.466039444276888e-04   -5.811602264493592e-03   -4.823953683114939e-01    7.982179735642421e-01    4.810208682654742e-01    4.899410820459216e-01   -5.024198690707112e-02   -1.756478649880778e-03   -2.117665906692389e-04    8.845899619378189e-01    7.331039254258436e-06    2.364367978381967e-04    4.402223170290231e-07    0.000000000000000e+00   -3.054763413547218e-05    2.128384865199409e-04    8.219387540711392e-07
    9.511362774109136e-01    4.932494907819041e+03    2.655735381929716e+01    1.408246092918878e-04   -5.869135874265079e-03   -4.821275625418283e-01    7.965201498233598e-01    4.807530123224656e-01    4.894362729812428e-01   -4.827243924885634e-02   -1.734176183983994e-03   -2.041810185237805e-04    8.833547175635341e-01    6.764464838798792e-06    2.364843896845567e-04    4.452880939408540e-07    0.000000000000000e+00   -3.066715734458029e-05    2.125539886571747e-04    4.729966155413189e-07
    9.531292254330461e-01    4.942830131281946e+03    2.655877961566007e+01    1.351014443383478e-04   -5.923984963327576e-03   -4.818700189771866e-01    7.948901029448390e-01    4.804964690871635e-01    4.889505323609517e-01   -4.630287842771787e-02   -1.709838651392931e-03   -1.964818498151338e-04    8.821685521964771e-01    6.226341523196379e-06    2.367460785418837e-04    4.128322922407577e-07    0.000000000000000e+00   -3.081624287870768e-05    2.122729914591150e-04    2.960180194982727e-07
    9.551223596339800e-01    4.953166320248964e+03    2.656014692771296e+01    1.294838194640716e-04   -5.976129955993822e-03   -4.816229227621664e-01    7.933277583691267e-01    4.802512908947662e-01    4.884843039820999e-01   -4.433319546534811e-02   -1.682900804194316e-03   -1.887830058215998e-04    8.810316766229964e-01    5.714438108577461e-06    2.372123621008064e-04    4.004758743606342e-07    0.000000000000000e+00   -3.093281787930764e-05    2.120168936019199e-04    3.775646025168389e-07
